Date,Time,Thread,Source,Category,Message
20200427,23:30:57.916,7148,DotNetHost,Info,.NET for AmiBroker (x86) - Free Edition, Version: 6.20.3.0
20200427,23:30:57.923,7148,DotNetHost,Info,OS version: 5.1.0, 
20200427,23:30:57.926,7148,DotNetHost,Info,AmiBroker version: 6.2
20200427,23:30:57.929,7148,DotNetHost,Info,CPU Capability: 1110/FPU
20200427,23:30:58.004,7148,DotNetHost,Info,Loading .NET runtime v4.0.30319.
20200427,23:30:58.924,7148,DotNetHost,Error,Failed to load the assembly w/hr 0x80070005.
20200427,23:30:58.932,7148,DotNetHost,Error,Starting DotNetHost plug-in failed.
20200427,23:30:58.933,7148,DotNetHost,Info,Start Diag and License Utility (dl.exe) to check possible cause of error.
