Date,Time,Thread,Source,Category,Message
20200427,09:05:28.831,3388,DotNetHost,Info,.NET for AmiBroker (x86) - Free Edition, Version: 6.20.3.0
20200427,09:05:28.832,3388,DotNetHost,Info,OS version: 5.1.0, 
20200427,09:05:28.832,3388,DotNetHost,Info,AmiBroker version: 6.2
20200427,09:05:28.833,3388,DotNetHost,Info,CPU Capability: 1110/FPU
20200427,09:05:28.869,3388,DotNetHost,Info,Loading .NET runtime v4.0.30319.
20200427,09:05:29.309,3388,DotNetHost,Error,Failed to load the assembly w/hr 0x80070005.
20200427,09:05:29.310,3388,DotNetHost,Error,Starting DotNetHost plug-in failed.
20200427,09:05:29.310,3388,DotNetHost,Info,Start Diag and License Utility (dl.exe) to check possible cause of error.
